date,symbol,industry,basic_industry,close,stock_strength_score,momentum_20d,market_rs_20d,volume_confirmation_score
2024-08-08,VSCL,Diversified Commercial,Diversified Commercial,53.6,45.91,-10.517529215358923,-12.54,65.0
2024-08-09,VSCL,Diversified Commercial,Diversified Commercial,56.25,65.21,-1.1423550087873435,-3.16,65.0
2024-08-12,VSCL,Diversified Commercial,Diversified Commercial,59.0,83.8,9.158186864014816,7.14,65.0
2024-08-13,VSCL,Diversified Commercial,Diversified Commercial,60.0,95.19,16.84518013631937,14.83,100.0
2024-08-14,VSCL,Diversified Commercial,Diversified Commercial,63.0,98.32,29.09836065573772,27.08,100.0
2024-08-15,VSCL,Diversified Commercial,Diversified Commercial,63.0,85.55,35.77586206896552,33.76,10.0
2024-08-16,VSCL,Diversified Commercial,Diversified Commercial,61.5,87.81,26.283367556468164,24.26,40.0
2024-08-19,VSCL,Diversified Commercial,Diversified Commercial,61.5,87.28,26.283367556468164,24.26,40.0
2024-08-20,VSCL,Diversified Commercial,Diversified Commercial,64.5,97.02,29.000000000000004,26.98,100.0
2024-08-21,VSCL,Diversified Commercial,Diversified Commercial,63.0,85.39,19.999999999999996,17.98,40.0
2024-08-22,VSCL,Diversified Commercial,Diversified Commercial,66.1,91.44,26.628352490421435,24.61,65.0
2024-08-23,VSCL,Diversified Commercial,Diversified Commercial,62.8,82.14,26.61290322580645,24.59,10.0
2024-08-26,VSCL,Diversified Commercial,Diversified Commercial,59.7,79.82,21.836734693877546,19.82,10.0
2024-08-27,VSCL,Diversified Commercial,Diversified Commercial,62.65,89.24,21.76870748299318,19.75,65.0
2024-08-28,VSCL,Diversified Commercial,Diversified Commercial,64.0,94.01,18.518518518518512,16.5,100.0
2024-08-29,VSCL,Diversified Commercial,Diversified Commercial,67.2,94.58,18.518518518518512,16.5,100.0
2024-08-30,VSCL,Diversified Commercial,Diversified Commercial,65.0,78.24,9.243697478991585,7.22,40.0
2024-09-02,VSCL,Diversified Commercial,Diversified Commercial,68.25,85.11,15.677966101694917,13.66,65.0
2024-09-03,VSCL,Diversified Commercial,Diversified Commercial,69.0,88.03,22.994652406417117,20.97,65.0
2024-09-04,VSCL,Diversified Commercial,Diversified Commercial,65.6,84.43,23.076923076923084,21.06,40.0
2024-09-05,VSCL,Diversified Commercial,Diversified Commercial,68.8,90.36,28.358208955223873,26.34,65.0
2024-09-06,VSCL,Diversified Commercial,Diversified Commercial,68.0,84.39,20.88888888888889,18.87,40.0
2024-09-11,VSCL,Diversified Commercial,Diversified Commercial,68.5,89.95,16.10169491525424,14.08,100.0
2024-09-12,VSCL,Diversified Commercial,Diversified Commercial,71.9,92.47,19.833333333333346,17.81,100.0
2024-09-13,VSCL,Diversified Commercial,Diversified Commercial,68.3,67.63,8.412698412698404,6.39,10.0
2024-09-16,VSCL,Diversified Commercial,Diversified Commercial,67.95,72.53,7.857142857142851,5.84,40.0
2024-09-17,VSCL,Diversified Commercial,Diversified Commercial,64.55,57.45,4.959349593495932,2.94,40.0
2024-09-18,VSCL,Diversified Commercial,Diversified Commercial,61.35,45.07,-0.24390243902439046,-2.26,40.0
2024-09-19,VSCL,Diversified Commercial,Diversified Commercial,64.4,59.05,-0.15503875968991832,-2.18,100.0
2024-09-20,VSCL,Diversified Commercial,Diversified Commercial,67.6,81.56,7.301587301587298,5.28,65.0
2024-09-23,VSCL,Diversified Commercial,Diversified Commercial,64.25,37.23,-2.7987897125567263,-4.82,10.0
2024-09-24,VSCL,Diversified Commercial,Diversified Commercial,61.05,41.99,-2.7866242038216527,-4.81,40.0
2024-09-25,VSCL,Diversified Commercial,Diversified Commercial,58.0,36.45,-2.8475711892797406,-4.87,40.0
2024-09-26,VSCL,Diversified Commercial,Diversified Commercial,55.1,19.29,-12.051077414205903,-14.07,40.0
2024-09-27,VSCL,Diversified Commercial,Diversified Commercial,53.05,16.26,-17.109375000000004,-19.13,40.0
2024-09-30,VSCL,Diversified Commercial,Diversified Commercial,50.5,10.35,-24.851190476190478,-26.87,10.0
2024-10-01,VSCL,Diversified Commercial,Diversified Commercial,53.0,19.62,-18.461538461538463,-20.48,65.0
2024-10-02,VSCL,Diversified Commercial,Diversified Commercial,53.0,15.4,-22.344322344322343,-24.36,40.0
2024-10-03,VSCL,Diversified Commercial,Diversified Commercial,50.35,10.02,-27.02898550724637,-29.05,10.0
2024-10-04,VSCL,Diversified Commercial,Diversified Commercial,47.9,14.03,-26.981707317073166,-29.0,40.0
2024-10-07,VSCL,Diversified Commercial,Diversified Commercial,45.5,13.38,-33.86627906976744,-35.89,40.0
2024-10-08,VSCL,Diversified Commercial,Diversified Commercial,47.75,17.8,-29.779411764705888,-31.8,65.0
2024-10-09,VSCL,Diversified Commercial,Diversified Commercial,50.1,18.33,-26.861313868613134,-28.88,65.0
2024-10-10,VSCL,Diversified Commercial,Diversified Commercial,50.1,14.46,-30.319888734353274,-32.34,40.0
2024-10-11,VSCL,Diversified Commercial,Diversified Commercial,48.7,14.07,-28.69692532942898,-30.72,40.0
2024-10-14,VSCL,Diversified Commercial,Diversified Commercial,51.1,18.63,-24.79764532744665,-26.82,65.0
2024-10-15,VSCL,Diversified Commercial,Diversified Commercial,49.5,14.5,-23.31525948876839,-25.34,40.0
2024-10-18,VSCL,Diversified Commercial,Diversified Commercial,47.05,13.88,-23.30888345558273,-25.33,40.0
2024-10-21,VSCL,Diversified Commercial,Diversified Commercial,49.4,18.45,-23.291925465838514,-25.31,65.0
2024-10-22,VSCL,Diversified Commercial,Diversified Commercial,48.0,13.92,-28.99408284023668,-31.01,40.0
2024-10-23,VSCL,Diversified Commercial,Diversified Commercial,49.0,18.57,-23.73540856031129,-25.76,65.0
2024-10-24,VSCL,Diversified Commercial,Diversified Commercial,50.0,22.0,-18.0999180999181,-20.12,65.0
2024-10-29,VSCL,Diversified Commercial,Diversified Commercial,52.2,49.16,-9.999999999999998,-12.02,65.0
2024-10-30,VSCL,Diversified Commercial,Diversified Commercial,49.6,31.8,-9.981851179673317,-12.0,40.0
2024-10-31,VSCL,Diversified Commercial,Diversified Commercial,47.15,22.8,-11.12158341187559,-13.14,40.0
2024-11-04,VSCL,Diversified Commercial,Diversified Commercial,45.9,19.52,-9.108910891089117,-11.13,40.0
2024-11-05,VSCL,Diversified Commercial,Diversified Commercial,47.95,24.56,-9.528301886792445,-11.55,65.0
2024-11-06,VSCL,Diversified Commercial,Diversified Commercial,47.3,18.32,-10.754716981132084,-12.77,40.0
2024-11-07,VSCL,Diversified Commercial,Diversified Commercial,49.65,46.65,-1.3902681231380387,-3.41,65.0
2024-11-08,VSCL,Diversified Commercial,Diversified Commercial,48.0,50.0,0.20876826722338038,-1.81,40.0
2024-11-11,VSCL,Diversified Commercial,Diversified Commercial,48.0,59.52,5.494505494505497,3.47,40.0
2024-11-12,VSCL,Diversified Commercial,Diversified Commercial,47.0,50.13,-1.5706806282722474,-3.59,40.0
2024-11-18,VSCL,Diversified Commercial,Diversified Commercial,48.85,57.73,-2.4950099800399195,-4.52,65.0
2024-11-19,VSCL,Diversified Commercial,Diversified Commercial,49.35,65.01,-1.4970059880239472,-3.52,65.0
2024-11-20,VSCL,Diversified Commercial,Diversified Commercial,49.35,61.34,1.3347022587268942,-0.69,40.0
2024-11-25,VSCL,Diversified Commercial,Diversified Commercial,46.9,21.32,-8.219178082191792,-10.24,40.0
2024-11-26,VSCL,Diversified Commercial,Diversified Commercial,46.5,24.87,-6.060606060606055,-8.08,40.0
2024-11-27,VSCL,Diversified Commercial,Diversified Commercial,45.0,26.27,-4.3570669500531345,-6.38,40.0
2024-11-28,VSCL,Diversified Commercial,Diversified Commercial,47.25,32.96,-4.352226720647767,-6.37,65.0
2024-11-29,VSCL,Diversified Commercial,Diversified Commercial,48.8,62.95,1.6666666666666607,-0.35,65.0
2024-12-02,VSCL,Diversified Commercial,Diversified Commercial,49.0,63.75,0.0,-2.02,100.0
2024-12-03,VSCL,Diversified Commercial,Diversified Commercial,49.0,40.94,-2.0000000000000018,-4.02,40.0
2024-12-04,VSCL,Diversified Commercial,Diversified Commercial,49.5,37.98,-5.172413793103459,-7.19,65.0
2024-12-05,VSCL,Diversified Commercial,Diversified Commercial,47.05,27.39,-5.141129032258074,-7.16,40.0
2024-12-09,VSCL,Diversified Commercial,Diversified Commercial,47.05,34.32,-0.21208907741251393,-2.23,40.0
2024-12-10,VSCL,Diversified Commercial,Diversified Commercial,44.7,21.13,-2.614379084967311,-4.63,10.0
2024-12-11,VSCL,Diversified Commercial,Diversified Commercial,44.0,16.61,-8.23774765380605,-10.26,40.0
2024-12-12,VSCL,Diversified Commercial,Diversified Commercial,46.2,29.68,-2.3255813953488302,-4.35,100.0
2024-12-13,VSCL,Diversified Commercial,Diversified Commercial,44.5,14.7,-10.372608257804627,-12.39,40.0
2024-12-16,VSCL,Diversified Commercial,Diversified Commercial,42.3,13.53,-11.875000000000002,-13.9,40.0
2024-12-17,VSCL,Diversified Commercial,Diversified Commercial,41.9,13.23,-12.708333333333332,-14.73,40.0
2024-12-18,VSCL,Diversified Commercial,Diversified Commercial,43.95,25.32,-6.489361702127649,-8.51,100.0
2024-12-20,VSCL,Diversified Commercial,Diversified Commercial,44.9,20.38,-8.085977482088024,-10.11,65.0
2024-12-27,VSCL,Diversified Commercial,Diversified Commercial,46.9,40.85,-4.964539007092206,-6.98,65.0
2024-12-30,VSCL,Diversified Commercial,Diversified Commercial,44.55,21.37,-9.726443768996972,-11.75,40.0
2025-01-03,VSCL,Diversified Commercial,Diversified Commercial,44.0,27.38,-6.183368869936034,-8.2,40.0
2025-01-14,VSCL,Diversified Commercial,Diversified Commercial,41.8,38.59,-10.10752688172044,-12.13,40.0
2025-01-15,VSCL,Diversified Commercial,Diversified Commercial,39.75,25.42,-11.66666666666667,-13.69,10.0
2025-01-17,VSCL,Diversified Commercial,Diversified Commercial,39.9,20.07,-15.555555555555555,-17.58,65.0
2025-01-22,VSCL,Diversified Commercial,Diversified Commercial,38.0,13.52,-22.131147540983598,-24.15,40.0
2025-01-23,VSCL,Diversified Commercial,Diversified Commercial,36.1,11.9,-26.32653061224489,-28.35,40.0
2025-01-24,VSCL,Diversified Commercial,Diversified Commercial,37.9,17.5,-22.6530612244898,-24.67,65.0
2025-01-27,VSCL,Diversified Commercial,Diversified Commercial,39.75,22.39,-19.696969696969703,-21.72,65.0
2025-01-28,VSCL,Diversified Commercial,Diversified Commercial,41.7,43.7,-11.370882040382558,-13.39,65.0
2025-01-29,VSCL,Diversified Commercial,Diversified Commercial,39.65,26.55,-15.727948990435703,-17.75,40.0
2025-01-30,VSCL,Diversified Commercial,Diversified Commercial,37.7,26.59,-15.659955257270697,-17.68,40.0
2025-02-03,VSCL,Diversified Commercial,Diversified Commercial,37.65,24.71,-14.43181818181819,-16.45,40.0
2025-02-04,VSCL,Diversified Commercial,Diversified Commercial,39.5,34.37,-14.502164502164504,-16.52,100.0
2025-02-05,VSCL,Diversified Commercial,Diversified Commercial,41.0,39.83,-7.86516853932584,-9.89,65.0
2025-02-07,VSCL,Diversified Commercial,Diversified Commercial,39.45,32.05,-6.737588652482252,-8.76,40.0
2025-02-10,VSCL,Diversified Commercial,Diversified Commercial,38.4,25.68,-8.353221957040569,-10.37,40.0
2025-02-13,VSCL,Diversified Commercial,Diversified Commercial,37.0,25.53,-15.81342434584756,-17.83,40.0
2025-02-14,VSCL,Diversified Commercial,Diversified Commercial,35.4,21.22,-21.15812917594655,-23.18,40.0
2025-02-17,VSCL,Diversified Commercial,Diversified Commercial,34.2,16.72,-27.07889125799573,-29.1,40.0
2025-02-18,VSCL,Diversified Commercial,Diversified Commercial,32.5,13.51,-27.048260381593714,-29.07,10.0
2025-02-19,VSCL,Diversified Commercial,Diversified Commercial,30.9,13.15,-29.772727272727273,-31.79,40.0
2025-02-20,VSCL,Diversified Commercial,Diversified Commercial,29.35,7.6,-29.7846889952153,-31.8,10.0
2025-02-24,VSCL,Diversified Commercial,Diversified Commercial,27.9,10.96,-29.811320754716984,-31.83,40.0
2025-02-27,VSCL,Diversified Commercial,Diversified Commercial,26.5,10.38,-33.583959899749374,-35.6,40.0
2025-02-28,VSCL,Diversified Commercial,Diversified Commercial,25.2,10.83,-33.684210526315795,-35.7,40.0
2025-03-03,VSCL,Diversified Commercial,Diversified Commercial,23.95,11.93,-33.65650969529086,-35.68,40.0
2025-03-04,VSCL,Diversified Commercial,Diversified Commercial,22.75,10.13,-39.97361477572559,-41.99,40.0
2025-03-05,VSCL,Diversified Commercial,Diversified Commercial,22.0,5.16,-44.65408805031446,-46.67,10.0
2025-03-06,VSCL,Diversified Commercial,Diversified Commercial,23.1,18.97,-44.60431654676259,-46.62,100.0
2025-03-07,VSCL,Diversified Commercial,Diversified Commercial,24.25,14.13,-38.83984867591425,-40.86,65.0
2025-03-11,VSCL,Diversified Commercial,Diversified Commercial,25.45,15.43,-32.49336870026526,-34.51,65.0
2025-03-12,VSCL,Diversified Commercial,Diversified Commercial,26.7,16.27,-29.083665338645414,-31.1,65.0
2025-03-13,VSCL,Diversified Commercial,Diversified Commercial,28.0,16.5,-29.11392405063291,-31.13,65.0
2025-03-17,VSCL,Diversified Commercial,Diversified Commercial,27.45,12.13,-33.04878048780488,-35.07,40.0
2025-03-18,VSCL,Diversified Commercial,Diversified Commercial,27.9,16.11,-29.27756653992396,-31.3,65.0
2025-03-21,VSCL,Diversified Commercial,Diversified Commercial,27.35,11.43,-28.776041666666664,-30.8,40.0
2025-03-24,VSCL,Diversified Commercial,Diversified Commercial,26.9,11.74,-27.297297297297295,-29.32,40.0
2025-03-25,VSCL,Diversified Commercial,Diversified Commercial,27.3,21.87,-22.881355932203384,-24.9,100.0
2025-03-26,VSCL,Diversified Commercial,Diversified Commercial,26.75,13.54,-21.78362573099416,-23.8,40.0
2025-03-27,VSCL,Diversified Commercial,Diversified Commercial,26.25,15.63,-19.23076923076923,-21.25,40.0
2025-04-01,VSCL,Diversified Commercial,Diversified Commercial,26.75,24.07,-13.430420711974111,-15.45,100.0
2025-04-02,VSCL,Diversified Commercial,Diversified Commercial,27.25,19.92,-7.155025553662697,-9.18,65.0
2025-04-15,VSCL,Diversified Commercial,Diversified Commercial,26.7,18.72,-4.3010752688172005,-6.32,40.0
2025-04-17,VSCL,Diversified Commercial,Diversified Commercial,27.0,27.39,1.8867924528301883,-0.13,65.0
2025-04-22,VSCL,Diversified Commercial,Diversified Commercial,26.5,30.25,5.158730158730163,3.14,10.0
2025-04-24,VSCL,Diversified Commercial,Diversified Commercial,26.0,46.79,8.559498956158663,6.54,40.0
2025-04-29,VSCL,Diversified Commercial,Diversified Commercial,27.3,63.33,19.999999999999996,17.98,65.0
2025-05-02,VSCL,Diversified Commercial,Diversified Commercial,27.5,74.47,25.0,22.98,65.0
2025-05-05,VSCL,Diversified Commercial,Diversified Commercial,27.0,58.84,16.883116883116877,14.86,40.0
2025-05-06,VSCL,Diversified Commercial,Diversified Commercial,27.0,58.12,11.340206185567014,9.32,40.0
2025-05-14,VSCL,Diversified Commercial,Diversified Commercial,28.35,61.42,11.394891944990192,9.37,65.0
2025-05-16,VSCL,Diversified Commercial,Diversified Commercial,29.75,64.59,11.423220973782765,9.4,65.0
2025-05-20,VSCL,Diversified Commercial,Diversified Commercial,31.2,68.42,11.428571428571432,9.41,65.0
2025-05-21,VSCL,Diversified Commercial,Diversified Commercial,31.95,72.71,16.393442622950815,14.37,65.0
2025-05-22,VSCL,Diversified Commercial,Diversified Commercial,33.5,75.07,20.071684587813632,18.05,65.0
2025-05-23,VSCL,Diversified Commercial,Diversified Commercial,35.15,77.45,28.519195612431435,26.5,65.0
2025-06-16,VSCL,Diversified Commercial,Diversified Commercial,33.4,71.88,24.1635687732342,22.14,40.0
2025-07-08,VSCL,Diversified Commercial,Diversified Commercial,31.75,71.49,16.300366300366285,14.28,40.0
2025-07-09,VSCL,Diversified Commercial,Diversified Commercial,33.0,77.31,23.364485981308402,21.34,65.0
2025-07-10,VSCL,Diversified Commercial,Diversified Commercial,32.0,72.91,21.904761904761916,19.88,40.0
2025-07-17,VSCL,Diversified Commercial,Diversified Commercial,30.4,56.84,13.644859813084098,11.62,40.0
2025-07-18,VSCL,Diversified Commercial,Diversified Commercial,30.0,53.8,10.091743119266061,8.07,40.0
2025-08-18,VSCL,Diversified Commercial,Diversified Commercial,31.5,76.85,17.97752808988764,15.96,65.0
2025-08-21,VSCL,Diversified Commercial,Diversified Commercial,30.0,61.52,11.111111111111116,9.09,40.0
2026-07-02,VSCL,Diversified Commercial,Diversified Commercial,29.1,48.39,9.811320754716979,7.79,10.0
2026-07-03,VSCL,Diversified Commercial,Diversified Commercial,30.1,63.99,15.76923076923078,13.75,100.0
2026-07-06,VSCL,Diversified Commercial,Diversified Commercial,31.5,73.31,15.384615384615374,13.36,100.0
2026-07-08,VSCL,Diversified Commercial,Diversified Commercial,30.05,53.43,9.272727272727277,7.25,40.0
2026-07-09,VSCL,Diversified Commercial,Diversified Commercial,29.0,46.83,7.407407407407418,5.39,10.0
2026-07-24,VSCL,Diversified Commercial,Diversified Commercial,29.0,51.96,7.407407407407418,5.39,40.0
2026-08-03,VSCL,Diversified Commercial,Diversified Commercial,28.0,31.91,-1.2345679012345734,-3.25,10.0
2026-08-04,VSCL,Diversified Commercial,Diversified Commercial,26.6,15.68,-10.588235294117643,-12.61,40.0
2026-08-06,VSCL,Diversified Commercial,Diversified Commercial,25.3,11.69,-18.91025641025641,-20.93,40.0
2026-08-10,VSCL,Diversified Commercial,Diversified Commercial,24.05,11.2,-24.726134585289515,-26.75,40.0
2026-08-11,VSCL,Diversified Commercial,Diversified Commercial,22.85,10.1,-31.791044776119403,-33.81,40.0
2026-08-12,VSCL,Diversified Commercial,Diversified Commercial,21.75,5.05,-38.12233285917495,-40.14,10.0
2026-08-13,VSCL,Diversified Commercial,Diversified Commercial,22.8,19.17,-31.73652694610778,-33.76,100.0
2026-08-14,VSCL,Diversified Commercial,Diversified Commercial,23.9,14.27,-24.724409448818907,-26.74,65.0
2026-08-17,VSCL,Diversified Commercial,Diversified Commercial,22.75,5.57,-31.060606060606055,-33.08,10.0
2026-08-19,VSCL,Diversified Commercial,Diversified Commercial,21.65,5.29,-32.34375000000001,-34.36,10.0
2026-08-20,VSCL,Diversified Commercial,Diversified Commercial,20.65,9.67,-32.07236842105263,-34.09,40.0
2026-08-21,VSCL,Diversified Commercial,Diversified Commercial,21.65,13.76,-27.833333333333343,-29.85,65.0
2024-03-18,VSSL,Textiles,Textiles & Apparel,195.9,58.51,,0.0,40.0
2024-03-19,VSSL,Textiles,Textiles & Apparel,193.4,41.51,,0.0,40.0
2024-03-20,VSSL,Textiles,Textiles & Apparel,205.8,62.26,,0.0,65.0
2024-03-21,VSSL,Textiles,Textiles & Apparel,206.8,62.26,,0.0,65.0
2024-03-22,VSSL,Textiles,Textiles & Apparel,208.4,62.26,,0.0,65.0
2024-03-25,VSSL,Textiles,Textiles & Apparel,208.4,54.01,,0.0,10.0
2024-03-26,VSSL,Textiles,Textiles & Apparel,213.7,62.26,,0.0,65.0
2024-03-27,VSSL,Textiles,Textiles & Apparel,216.6,62.26,,0.0,65.0
2024-03-28,VSSL,Textiles,Textiles & Apparel,212.1,58.51,,0.0,40.0
2024-03-29,VSSL,Textiles,Textiles & Apparel,212.1,58.51,,0.0,40.0
2024-04-01,VSSL,Textiles,Textiles & Apparel,215.7,62.26,,0.0,65.0
2024-04-02,VSSL,Textiles,Textiles & Apparel,217.8,62.26,,0.0,65.0
2024-04-03,VSSL,Textiles,Textiles & Apparel,224.45,67.51,,0.0,100.0
2024-04-04,VSSL,Textiles,Textiles & Apparel,222.85,58.51,,0.0,40.0
2024-04-05,VSSL,Textiles,Textiles & Apparel,226.3,62.26,,0.0,65.0
2024-04-08,VSSL,Textiles,Textiles & Apparel,224.05,58.51,,0.0,40.0
2024-04-09,VSSL,Textiles,Textiles & Apparel,224.95,62.26,,0.0,65.0
2024-04-10,VSSL,Textiles,Textiles & Apparel,226.75,67.51,,0.0,100.0
2024-04-11,VSSL,Textiles,Textiles & Apparel,226.75,54.01,,0.0,10.0
2024-04-12,VSSL,Textiles,Textiles & Apparel,227.75,65.47,,0.0,65.0
2024-04-15,VSSL,Textiles,Textiles & Apparel,222.5,78.37,13.578356304236848,11.56,40.0
2024-04-16,VSSL,Textiles,Textiles & Apparel,224.95,82.85,16.313340227507744,14.29,65.0
2024-04-17,VSSL,Textiles,Textiles & Apparel,224.95,67.2,9.305150631681226,7.29,40.0
2024-04-18,VSSL,Textiles,Textiles & Apparel,235.65,89.63,13.950676982591869,11.93,100.0
2024-04-19,VSSL,Textiles,Textiles & Apparel,246.8,93.85,18.426103646833013,16.41,100.0
2024-04-22,VSSL,Textiles,Textiles & Apparel,248.95,93.16,19.457773512475995,17.44,100.0
2024-04-23,VSSL,Textiles,Textiles & Apparel,260.4,92.71,21.853065044454834,19.83,100.0
2024-04-24,VSSL,Textiles,Textiles & Apparel,267.35,92.76,23.430286241920605,21.41,100.0
2024-04-25,VSSL,Textiles,Textiles & Apparel,292.25,95.82,37.788778877887786,35.77,100.0
2024-04-26,VSSL,Textiles,Textiles & Apparel,298.7,96.54,40.829797265440824,38.81,100.0
2024-04-29,VSSL,Textiles,Textiles & Apparel,292.0,86.87,35.37320352341216,33.35,40.0
2024-04-30,VSSL,Textiles,Textiles & Apparel,297.3,91.5,36.50137741046833,34.48,65.0
2024-05-01,VSSL,Textiles,Textiles & Apparel,297.3,87.61,32.457117398084215,30.44,40.0
2024-05-02,VSSL,Textiles,Textiles & Apparel,296.55,82.12,33.07157280682074,31.05,10.0
2024-05-03,VSSL,Textiles,Textiles & Apparel,284.75,84.97,25.8285461776403,23.81,40.0
2024-05-06,VSSL,Textiles,Textiles & Apparel,274.7,83.83,22.606561035483132,20.59,40.0
2024-05-07,VSSL,Textiles,Textiles & Apparel,264.6,82.1,17.626139142031573,15.61,40.0
2024-05-08,VSSL,Textiles,Textiles & Apparel,269.55,86.43,18.875413450937153,16.86,65.0
2024-05-09,VSSL,Textiles,Textiles & Apparel,279.6,93.93,23.307607497243676,21.29,100.0
2024-05-10,VSSL,Textiles,Textiles & Apparel,278.65,84.45,22.349066959385276,20.33,40.0
2024-05-13,VSSL,Textiles,Textiles & Apparel,298.05,96.13,33.955056179775276,31.94,100.0
2024-05-14,VSSL,Textiles,Textiles & Apparel,304.4,96.75,35.31895976883752,33.3,100.0
2024-05-15,VSSL,Textiles,Textiles & Apparel,306.5,91.52,36.252500555679056,34.23,65.0
2024-05-16,VSSL,Textiles,Textiles & Apparel,315.85,92.07,34.033524294504566,32.01,65.0
2024-05-17,VSSL,Textiles,Textiles & Apparel,316.7,91.38,28.322528363046985,26.3,65.0
2024-05-20,VSSL,Textiles,Textiles & Apparel,314.9,87.0,26.491263305884715,24.47,40.0
2024-05-21,VSSL,Textiles,Textiles & Apparel,312.65,85.6,20.065284178187405,18.05,40.0
2024-05-22,VSSL,Textiles,Textiles & Apparel,334.5,91.74,25.116887974565174,23.1,65.0
2024-05-23,VSSL,Textiles,Textiles & Apparel,333.6,84.72,14.148845166809254,12.13,40.0
2024-05-24,VSSL,Textiles,Textiles & Apparel,326.15,81.68,9.189822564445937,7.17,40.0
2024-05-27,VSSL,Textiles,Textiles & Apparel,314.2,80.04,7.6027397260273855,5.58,40.0
2024-05-28,VSSL,Textiles,Textiles & Apparel,313.3,79.11,5.381769256643132,3.36,40.0
2024-05-29,VSSL,Textiles,Textiles & Apparel,312.35,78.37,5.062226707029938,3.04,40.0
2024-05-30,VSSL,Textiles,Textiles & Apparel,303.1,64.59,2.2087337717079825,0.19,40.0
2024-05-31,VSSL,Textiles,Textiles & Apparel,300.25,67.48,5.443371378402118,3.42,40.0
2024-06-03,VSSL,Textiles,Textiles & Apparel,307.25,86.15,11.849290134692403,9.83,65.0
2024-06-04,VSSL,Textiles,Textiles & Apparel,286.3,69.81,8.201058201058187,6.18,40.0
2024-06-05,VSSL,Textiles,Textiles & Apparel,292.2,73.12,8.402893711741788,6.38,65.0
2024-06-06,VSSL,Textiles,Textiles & Apparel,300.05,68.25,7.3140200286123,5.29,65.0
2024-06-07,VSSL,Textiles,Textiles & Apparel,305.95,82.07,9.797236676834743,7.78,65.0
2024-06-10,VSSL,Textiles,Textiles & Apparel,292.55,35.5,-1.8453279651065246,-3.87,40.0
2024-06-11,VSSL,Textiles,Textiles & Apparel,296.1,38.56,-2.726675427069636,-4.75,65.0
2024-06-12,VSSL,Textiles,Textiles & Apparel,296.4,36.6,-3.295269168026105,-5.32,65.0
2024-06-13,VSSL,Textiles,Textiles & Apparel,293.45,27.16,-7.091974038309335,-9.11,40.0
2024-06-14,VSSL,Textiles,Textiles & Apparel,295.6,31.73,-6.662456583517518,-8.68,65.0
2024-06-17,VSSL,Textiles,Textiles & Apparel,295.6,29.74,-6.1289298189901364,-8.15,40.0
2024-06-18,VSSL,Textiles,Textiles & Apparel,296.6,34.12,-5.133535902766662,-7.15,65.0
2024-06-19,VSSL,Textiles,Textiles & Apparel,294.0,24.07,-12.107623318385652,-14.13,40.0
2024-06-20,VSSL,Textiles,Textiles & Apparel,301.15,41.05,-9.727218225419676,-11.75,65.0
2024-06-21,VSSL,Textiles,Textiles & Apparel,327.35,61.28,0.3679288670857206,-1.65,100.0
2024-06-24,VSSL,Textiles,Textiles & Apparel,331.95,74.37,5.649267982176953,3.63,100.0
2024-06-25,VSSL,Textiles,Textiles & Apparel,328.6,60.99,4.8834982444941,2.86,40.0
2024-06-26,VSSL,Textiles,Textiles & Apparel,321.5,54.85,2.9294061149351514,0.91,40.0
2024-06-27,VSSL,Textiles,Textiles & Apparel,311.6,52.37,2.804354998350389,0.78,40.0
2024-06-28,VSSL,Textiles,Textiles & Apparel,312.5,57.9,4.079933388842627,2.06,65.0
2024-07-01,VSSL,Textiles,Textiles & Apparel,308.95,46.8,0.553295362082995,-1.47,40.0
2024-07-02,VSSL,Textiles,Textiles & Apparel,311.0,55.87,8.627314006287111,6.61,65.0
2024-07-03,VSSL,Textiles,Textiles & Apparel,312.65,55.43,6.998631074606432,4.98,65.0
2024-07-04,VSSL,Textiles,Textiles & Apparel,305.3,28.25,1.7497083819363546,-0.27,10.0
2024-07-05,VSSL,Textiles,Textiles & Apparel,309.95,50.32,1.3074031704526812,-0.71,65.0
2024-07-08,VSSL,Textiles,Textiles & Apparel,314.9,67.3,7.639719706033143,5.62,65.0
2024-07-09,VSSL,Textiles,Textiles & Apparel,312.05,59.18,5.386693684566013,3.37,40.0
2024-07-10,VSSL,Textiles,Textiles & Apparel,304.35,43.28,2.6821862348178183,0.66,40.0
2024-07-11,VSSL,Textiles,Textiles & Apparel,306.05,52.91,4.293746805247922,2.27,65.0
2024-07-12,VSSL,Textiles,Textiles & Apparel,303.0,46.1,2.5033829499323312,0.48,40.0
2024-07-15,VSSL,Textiles,Textiles & Apparel,303.05,49.15,2.520297699594032,0.5,65.0
2024-07-16,VSSL,Textiles,Textiles & Apparel,302.4,44.71,1.9554956169925752,-0.06,40.0
2024-07-17,VSSL,Textiles,Textiles & Apparel,302.4,46.73,2.857142857142847,0.84,40.0
2024-07-18,VSSL,Textiles,Textiles & Apparel,296.7,34.49,-1.4776689357463013,-3.5,40.0
2024-07-19,VSSL,Textiles,Textiles & Apparel,285.8,18.2,-12.692836413624564,-14.71,40.0
2024-07-22,VSSL,Textiles,Textiles & Apparel,290.0,22.56,-12.637445398403369,-14.66,65.0
2024-07-23,VSSL,Textiles,Textiles & Apparel,288.8,19.04,-12.111990261716377,-14.13,40.0
2024-07-24,VSSL,Textiles,Textiles & Apparel,293.15,24.4,-8.818040435458796,-10.84,65.0
